pl_name,hostname,pl_letter,gaia_id,sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,disc_facility,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,st_spectype
BD+49 828 b,BD+49 828,b,Gaia DR2 439327501725338752,1,1,0,Radial Velocity,2015,McDonald Observatory,2590.00000000,300.00000000,-180.00000000,0,K0
BD+55 362 b,BD+55 362,b,Gaia DR2 412783469966211456,1,1,0,Radial Velocity,2021,Haute-Provence Observatory,265.59000000,1.04000000,-1.04000000,0,K3
BD+60 1417 b,BD+60 1417,b,Gaia DR2 1579929906250111232,1,1,0,Imaging,2021,Wide-field Infrared Survey Explorer (WISE) Sat,,,,,K0
BD+63 1405 b,BD+63 1405,b,Gaia DR2 2160951157908163968,1,1,0,Radial Velocity,2021,Haute-Provence Observatory,1198.48000000,60.79000000,-60.79000000,0,K0
BD-00 4475 b,BD-00 4475,b,Gaia DR2 2651390587219807744,1,1,0,Radial Velocity,2021,Haute-Provence Observatory,723.20000000,0.74000000,-0.74000000,0,G0
BD-06 1339 b,BD-06 1339,b,Gaia DR2 3022099969137163904,1,2,0,Radial Velocity,2013,La Silla Observatory,3.87280000,0.00040000,-0.00040000,0,K7/M0 V
BD-06 1339 c,BD-06 1339,c,Gaia DR2 3022099969137163904,1,2,0,Radial Velocity,2013,La Silla Observatory,125.94000000,0.44000000,-0.44000000,0,K7/M0 V
BD-08 2823 b,BD-08 2823,b,Gaia DR2 3770419611540574080,1,2,0,Radial Velocity,2009,La Silla Observatory,5.60000000,0.02000000,-0.02000000,0,
BD-08 2823 b,BD-08 2823,b,Gaia DR2 3770419611540574080,1,2,0,Radial Velocity,2009,La Silla Observatory,5.60000000,0.02000000,-0.02000000,0,K3 V
BD-08 2823 c,BD-08 2823,c,Gaia DR2 3770419611540574080,1,2,0,Radial Velocity,2009,La Silla Observatory,237.60000000,1.50000000,-1.50000000,0,K3 V
BD-10 3166 b,BD-10 3166,b,Gaia DR2 3758629479636689536,1,1,0,Radial Velocity,2000,W. M. Keck Observatory,3.48700000,0.00100000,-0.00100000,0,K0 V
BD-10 3166 b,BD-10 3166,b,Gaia DR2 3758629479636689536,1,1,0,Radial Velocity,2000,W. M. Keck Observatory,3.48777000,0.00011000,-0.00011000,0,
BD-10 3166 b,BD-10 3166,b,Gaia DR2 3758629479636689536,1,1,0,Radial Velocity,2000,W. M. Keck Observatory,3.48790500,0.00007800,-0.00008100,0,
BD-10 3166 b,BD-10 3166,b,Gaia DR2 3758629479636689536,1,1,0,Radial Velocity,2000,W. M. Keck Observatory,3.48777000,0.00011000,-0.00011000,0,
BD-11 4672 b,BD-11 4672,b,Gaia DR2 4154598526336121600,1,2,0,Radial Velocity,2014,La Silla Observatory,1634.00000000,13.00000000,-14.00000000,0,
BD-11 4672 b,BD-11 4672,b,Gaia DR2 4154598526336121600,1,2,0,Radial Velocity,2014,La Silla Observatory,1667.00000000,33.00000000,-31.00000000,0,K7 V
BD-11 4672 c,BD-11 4672,c,Gaia DR2 4154598526336121600,1,2,0,Radial Velocity,2020,Roque de los Muchachos Observatory,74.20000000,0.06000000,-0.08000000,0,
BD-13 2130 b,BD-13 2130,b,Gaia DR2 3030262468592291072,1,1,0,Radial Velocity,2007,La Silla Observatory,714.30000000,5.30000000,-5.30000000,0,
BD-13 2130 b,BD-13 2130,b,Gaia DR2 3030262468592291072,1,1,0,Radial Velocity,2007,La Silla Observatory,714.29999000,5.30000000,-5.30000000,0,
BD-17 63 b,BD-17 63,b,Gaia DR2 2367734656180397952,1,1,0,Radial Velocity,2008,La Silla Observatory,655.60000000,0.60000000,-0.60000000,0,K5 V
BD-17 63 b,BD-17 63,b,Gaia DR2 2367734656180397952,1,1,0,Radial Velocity,2008,La Silla Observatory,655.59998000,0.60000000,-0.60000000,0,
CD Cet b,CD Cet,b,Gaia DR2 3179036008830848,1,1,0,Radial Velocity,2020,Calar Alto Observatory,2.29070000,0.00012000,-0.00012000,0,M5.0 V
CFBDSIR J145829+101343 b,CFBDSIR J145829+101343,b,,1,1,0,Imaging,2011,W. M. Keck Observatory,10037.50000000,2737.50000000,-2737.50000000,0,
CFHTWIR-Oph 98 b,CFHTWIR-Oph 98 A,b,,1,1,0,Imaging,2021,Hubble Space Telescope,8040000.00000000,470000.00000000,-470000.00000000,0,M9-L1
CHXR 73 b,CHXR 73,b,Gaia DR2 5201175987817179136,1,1,0,Imaging,2006,Hubble Space Telescope,,,,,M3.5
CI Tau b,CI Tau,b,Gaia DR2 145203159127518336,1,1,0,Radial Velocity,2019,Multiple Observatories,8.98910000,0.02020000,-0.02020000,0,K7
COCONUTS-2 b,COCONUTS-2 A,b,Gaia DR2 5213167330349528064,1,1,0,Imaging,2021,NASA Infrared Telescope Facility (IRTF),402000000.00000000,470000000.00000000,-100000000.00000000,0,M3 V
CT Cha b,CT Cha,b,Gaia DR2 5201360671411974912,1,1,0,Imaging,2007,Paranal Observatory,,,,,
CoRoT-1 b,CoRoT-1,b,Gaia DR2 3105507886130792448,1,1,0,Transit,2008,CoRoT,1.50895570,0.00000640,-0.00000640,0,G0 V
CoRoT-1 b,CoRoT-1,b,Gaia DR2 3105507886130792448,1,1,0,Transit,2008,CoRoT,1.50897655,0.00000010,-0.00000010,0,
CoRoT-1 b,CoRoT-1,b,Gaia DR2 3105507886130792448,1,1,0,Transit,2008,CoRoT,1.50896860,0.00000060,-0.00000060,0,
CoRoT-1 b,CoRoT-1,b,Gaia DR2 3105507886130792448,1,1,0,Transit,2008,CoRoT,1.50896820,0.00000050,-0.00000050,0,
CoRoT-1 b,CoRoT-1,b,Gaia DR2 3105507886130792448,1,1,0,Transit,2008,CoRoT,1.50895570,,,0,
CoRoT-1 b,CoRoT-1,b,Gaia DR2 3105507886130792448,1,1,0,Transit,2008,CoRoT,1.50896877,0.00000008,-0.00000008,0,
CoRoT-1 b,CoRoT-1,b,Gaia DR2 3105507886130792448,1,1,0,Transit,2008,CoRoT,1.50896350,0.00000890,-0.00000890,0,
CoRoT-10 b,CoRoT-10,b,Gaia DR2 4263752921128319616,1,1,0,Transit,2010,CoRoT,13.24060000,0.00020000,-0.00020000,0,
CoRoT-10 b,CoRoT-10,b,Gaia DR2 4263752921128319616,1,1,0,Transit,2010,CoRoT,13.24060000,0.00020000,-0.00020000,0,
CoRoT-10 b,CoRoT-10,b,Gaia DR2 4263752921128319616,1,1,0,Transit,2010,CoRoT,13.24060000,0.00020000,-0.00020000,0,K1 V
CoRoT-11 b,CoRoT-11,b,Gaia DR2 4285511294172309504,1,1,0,Transit,2010,CoRoT,2.99433000,0.00001100,-0.00001100,0,
CoRoT-11 b,CoRoT-11,b,Gaia DR2 4285511294172309504,1,1,0,Transit,2010,CoRoT,2.99432500,0.00002100,-0.00002100,0,
CoRoT-11 b,CoRoT-11,b,Gaia DR2 4285511294172309504,1,1,0,Transit,2010,CoRoT,,,,,
CoRoT-11 b,CoRoT-11,b,Gaia DR2 4285511294172309504,1,1,0,Transit,2010,CoRoT,2.99432500,0.00002100,-0.00002100,0,
CoRoT-11 b,CoRoT-11,b,Gaia DR2 4285511294172309504,1,1,0,Transit,2010,CoRoT,2.99433000,0.00001100,-0.00001100,0,F6 V
CoRoT-12 b,CoRoT-12,b,Gaia DR2 3107255598526406912,1,1,0,Transit,2010,CoRoT,2.82804200,0.00001300,-0.00001300,0,
CoRoT-12 b,CoRoT-12,b,Gaia DR2 3107255598526406912,1,1,0,Transit,2010,CoRoT,2.82804100,0.00001100,-0.00001100,0,
CoRoT-12 b,CoRoT-12,b,Gaia DR2 3107255598526406912,1,1,0,Transit,2010,CoRoT,2.82804200,0.00001300,-0.00001300,0,
CoRoT-12 b,CoRoT-12,b,Gaia DR2 3107255598526406912,1,1,0,Transit,2010,CoRoT,2.82803915,0.00001296,-0.00001296,0,
CoRoT-12 b,CoRoT-12,b,Gaia DR2 3107255598526406912,1,1,0,Transit,2010,CoRoT,2.82804200,0.00001300,-0.00001300,0,
CoRoT-12 b,CoRoT-12,b,Gaia DR2 3107255598526406912,1,1,0,Transit,2010,CoRoT,2.82805268,0.00000065,-0.00000065,0,
CoRoT-13 b,CoRoT-13,b,Gaia DR2 3101974231859723776,1,1,0,Transit,2010,CoRoT,4.03519000,0.00003000,-0.00003000,0,G0 V
CoRoT-13 b,CoRoT-13,b,Gaia DR2 3101974231859723776,1,1,0,Transit,2010,CoRoT,4.03515000,0.00002600,-0.00002500,0,G0 V
CoRoT-13 b,CoRoT-13,b,Gaia DR2 3101974231859723776,1,1,0,Transit,2010,CoRoT,4.03504444,0.00002781,-0.00002781,0,
CoRoT-13 b,CoRoT-13,b,Gaia DR2 3101974231859723776,1,1,0,Transit,2010,CoRoT,4.03519000,0.00003000,-0.00003000,0,
CoRoT-13 b,CoRoT-13,b,Gaia DR2 3101974231859723776,1,1,0,Transit,2010,CoRoT,4.03519000,0.00003000,-0.00003000,0,
CoRoT-14 b,CoRoT-14,b,Gaia DR2 3101145195794755072,1,1,0,Transit,2010,CoRoT,1.51214000,0.00013000,-0.00013000,0,F9 V
CoRoT-14 b,CoRoT-14,b,Gaia DR2 3101145195794755072,1,1,0,Transit,2010,CoRoT,1.51214000,0.00013000,-0.00013000,0,
CoRoT-14 b,CoRoT-14,b,Gaia DR2 3101145195794755072,1,1,0,Transit,2010,CoRoT,1.51214000,0.00013000,-0.00013000,0,
CoRoT-16 b,CoRoT-16,b,Gaia DR2 4256135160951556480,1,1,0,Transit,2011,CoRoT,5.35227000,0.00020000,-0.00020000,0,G5 V
CoRoT-16 b,CoRoT-16,b,Gaia DR2 4256135160951556480,1,1,0,Transit,2011,CoRoT,5.35227000,0.00020000,-0.00020000,0,
CoRoT-17 b,CoRoT-17,b,Gaia DR2 4255957040079935488,1,1,0,Transit,2011,CoRoT,3.76810000,0.00030000,-0.00030000,0,
CoRoT-17 b,CoRoT-17,b,Gaia DR2 4255957040079935488,1,1,0,Transit,2011,CoRoT,3.76810000,0.00030000,-0.00030000,0,
CoRoT-17 b,CoRoT-17,b,Gaia DR2 4255957040079935488,1,1,0,Transit,2011,CoRoT,3.76810000,0.00030000,-0.00030000,0,G2 V
CoRoT-18 b,CoRoT-18,b,Gaia DR2 3120058170178779392,1,1,0,Transit,2011,CoRoT,1.90008625,0.00000393,-0.00000393,0,
CoRoT-18 b,CoRoT-18,b,Gaia DR2 3120058170178779392,1,1,0,Transit,2011,CoRoT,1.90006930,0.00000280,-0.00000280,0,
CoRoT-18 b,CoRoT-18,b,Gaia DR2 3120058170178779392,1,1,0,Transit,2011,CoRoT,1.90006930,0.00000280,-0.00000280,0,G9 V
CoRoT-18 b,CoRoT-18,b,Gaia DR2 3120058170178779392,1,1,0,Transit,2011,CoRoT,1.90009000,0.00000050,-0.00000050,0,
CoRoT-18 b,CoRoT-18,b,Gaia DR2 3120058170178779392,1,1,0,Transit,2011,CoRoT,1.90006930,0.00000280,-0.00000280,0,
CoRoT-18 b,CoRoT-18,b,Gaia DR2 3120058170178779392,1,1,0,Transit,2011,CoRoT,1.90007690,0.00000210,-0.00000220,0,G9 V
CoRoT-19 b,CoRoT-19,b,Gaia DR2 3120002649138831360,1,1,0,Transit,2011,CoRoT,3.89712026,0.00001889,-0.00001889,0,
CoRoT-19 b,CoRoT-19,b,Gaia DR2 3120002649138831360,1,1,0,Transit,2011,CoRoT,3.89713000,0.00002000,-0.00002000,0,F9 V
CoRoT-19 b,CoRoT-19,b,Gaia DR2 3120002649138831360,1,1,0,Transit,2011,CoRoT,3.89713000,0.00002000,-0.00002000,0,
CoRoT-19 b,CoRoT-19,b,Gaia DR2 3120002649138831360,1,1,0,Transit,2011,CoRoT,3.89713000,0.00002000,-0.00002000,0,
CoRoT-19 b,CoRoT-19,b,Gaia DR2 3120002649138831360,1,1,0,Transit,2011,CoRoT,3.89713100,0.00001100,-0.00001100,0,F9 V
CoRoT-2 b,CoRoT-2,b,Gaia DR2 4287820848378092672,2,1,0,Transit,2008,CoRoT,1.74299350,0.00000100,-0.00000100,0,
CoRoT-2 b,CoRoT-2,b,Gaia DR2 4287820848378092672,2,1,0,Transit,2008,CoRoT,1.74299750,0.00000020,-0.00000020,0,
CoRoT-2 b,CoRoT-2,b,Gaia DR2 4287820848378092672,2,1,0,Transit,2008,CoRoT,1.74301433,0.00004385,-0.00004385,0,
CoRoT-2 b,CoRoT-2,b,Gaia DR2 4287820848378092672,2,1,0,Transit,2008,CoRoT,1.74299609,0.00000059,-0.00000059,0,
CoRoT-2 b,CoRoT-2,b,Gaia DR2 4287820848378092672,2,1,0,Transit,2008,CoRoT,1.74299350,0.00000100,-0.00000100,0,
CoRoT-2 b,CoRoT-2,b,Gaia DR2 4287820848378092672,2,1,0,Transit,2008,CoRoT,1.74299673,0.00000031,-0.00000031,0,
CoRoT-2 b,CoRoT-2,b,Gaia DR2 4287820848378092672,2,1,0,Transit,2008,CoRoT,1.74299640,0.00000170,-0.00000170,0,
CoRoT-2 b,CoRoT-2,b,Gaia DR2 4287820848378092672,2,1,0,Transit,2008,CoRoT,1.74299906,0.00000040,-0.00000040,0,
CoRoT-2 b,CoRoT-2,b,Gaia DR2 4287820848378092672,2,1,0,Transit,2008,CoRoT,1.74299700,0.00000011,-0.00000011,0,
CoRoT-2 b,CoRoT-2,b,Gaia DR2 4287820848378092672,2,1,0,Transit,2008,CoRoT,1.74299350,0.00000100,-0.00000100,0,
CoRoT-2 b,CoRoT-2,b,Gaia DR2 4287820848378092672,2,1,0,Transit,2008,CoRoT,1.74299673,0.00000031,-0.00000031,0,
CoRoT-20 b,CoRoT-20,b,Gaia DR2 3120122805143587328,1,2,0,Transit,2011,CoRoT,9.24285000,0.00030000,-0.00030000,0,
CoRoT-20 b,CoRoT-20,b,Gaia DR2 3120122805143587328,1,2,0,Transit,2011,CoRoT,9.24323029,0.00006373,-0.00006373,0,
CoRoT-20 b,CoRoT-20,b,Gaia DR2 3120122805143587328,1,2,0,Transit,2011,CoRoT,9.24285000,0.00030000,-0.00030000,0,
CoRoT-20 b,CoRoT-20,b,Gaia DR2 3120122805143587328,1,2,0,Transit,2011,CoRoT,9.24318000,0.00000900,-0.00000900,0,
CoRoT-20 b,CoRoT-20,b,Gaia DR2 3120122805143587328,1,2,0,Transit,2011,CoRoT,9.24285000,0.00030000,-0.00030000,0,
CoRoT-20 b,CoRoT-20,b,Gaia DR2 3120122805143587328,1,2,0,Transit,2011,CoRoT,9.24285000,0.00030000,-0.00030000,0,G2 V
CoRoT-20 c,CoRoT-20,c,Gaia DR2 3120122805143587328,1,2,0,Radial Velocity,2018,Multiple Observatories,1675.00000000,19.00000000,-17.00000000,0,
CoRoT-21 b,CoRoT-21,b,Gaia DR2 3107471240236703104,1,1,0,Transit,2012,CoRoT,2.72474000,0.00014000,-0.00014000,0,
CoRoT-21 b,CoRoT-21,b,Gaia DR2 3107471240236703104,1,1,0,Transit,2012,CoRoT,2.72474000,0.00014000,-0.00014000,0,F8 IV
CoRoT-22 b,CoRoT-22,b,Gaia DR2 4285572454508522496,1,1,0,Transit,2014,CoRoT,9.75598000,0.00011000,-0.00011000,0,G3 V
CoRoT-23 b,CoRoT-23,b,Gaia DR2 4283597937777249408,1,1,0,Transit,2011,CoRoT,3.63130000,0.00010000,-0.00010000,0,G0 V
CoRoT-23 b,CoRoT-23,b,Gaia DR2 4283597937777249408,1,1,0,Transit,2011,CoRoT,3.63130000,0.00010000,-0.00010000,0,
CoRoT-23 b,CoRoT-23,b,Gaia DR2 4283597937777249408,1,1,0,Transit,2011,CoRoT,3.63130000,0.00010000,-0.00010000,0,
CoRoT-24 b,CoRoT-24,b,Gaia DR2 3105404467618982272,1,2,0,Transit,2014,CoRoT,5.11340000,0.00060000,-0.00060000,0,K1 V
CoRoT-24 c,CoRoT-24,c,Gaia DR2 3105404467618982272,1,2,0,Transit,2014,CoRoT,11.75900000,0.00630000,-0.00630000,0,K1 V
CoRoT-25 b,CoRoT-25,b,Gaia DR2 4285689616891369600,1,1,0,Transit,2013,CoRoT,4.86069000,0.00006000,-0.00006000,0,F9
CoRoT-25 b,CoRoT-25,b,Gaia DR2 4285689616891369600,1,1,0,Transit,2013,CoRoT,4.86069000,0.00006000,-0.00006000,0,
CoRoT-26 b,CoRoT-26,b,Gaia DR2 4286437357841760000,1,1,0,Transit,2013,CoRoT,4.20474000,0.00005000,-0.00005000,0,
CoRoT-26 b,CoRoT-26,b,Gaia DR2 4286437357841760000,1,1,0,Transit,2013,CoRoT,4.20474000,0.00005000,-0.00005000,0,G5
CoRoT-27 b,CoRoT-27,b,Gaia DR2 4284721191974346752,1,1,0,Transit,2014,CoRoT,3.57532000,0.00006000,-0.00006000,0,G2
CoRoT-27 b,CoRoT-27,b,Gaia DR2 4284721191974346752,1,1,0,Transit,2014,CoRoT,3.57532000,0.00006000,-0.00006000,0,
CoRoT-28 b,CoRoT-28,b,Gaia DR2 4284680029006075648,1,1,0,Transit,2015,CoRoT,5.20851000,0.00038000,-0.00038000,0,G8/9 IV
CoRoT-28 b,CoRoT-28,b,Gaia DR2 4284680029006075648,1,1,0,Transit,2015,CoRoT,5.20851000,0.00038000,-0.00038000,0,
CoRoT-29 b,CoRoT-29,b,Gaia DR2 4285073581136130560,1,1,0,Transit,2015,CoRoT,2.85057000,0.00000600,-0.00000600,0,
CoRoT-29 b,CoRoT-29,b,Gaia DR2 4285073581136130560,1,1,0,Transit,2015,CoRoT,2.85057000,0.00000600,-0.00000600,0,K0 V
CoRoT-29 b,CoRoT-29,b,Gaia DR2 4285073581136130560,1,1,0,Transit,2015,CoRoT,2.85056150,0.00000720,-0.00000720,0,
CoRoT-3 b,CoRoT-3,b,Gaia DR2 4263427117767106816,1,1,0,Transit,2008,CoRoT,4.25679940,0.00000350,-0.00000350,0,
CoRoT-3 b,CoRoT-3,b,Gaia DR2 4263427117767106816,1,1,0,Transit,2008,CoRoT,,,,,
CoRoT-3 b,CoRoT-3,b,Gaia DR2 4263427117767106816,1,1,0,Transit,2008,CoRoT,4.25679940,0.00000350,-0.00000350,0,
CoRoT-3 b,CoRoT-3,b,Gaia DR2 4263427117767106816,1,1,0,Transit,2008,CoRoT,4.25679940,0.00000390,-0.00000310,0,
CoRoT-3 b,CoRoT-3,b,Gaia DR2 4263427117767106816,1,1,0,Transit,2008,CoRoT,4.25680000,0.00000500,-0.00000500,0,F3 V
CoRoT-30 b,CoRoT-30,b,Gaia DR2 4477300378701511296,1,1,0,Transit,2020,CoRoT,9.06005000,0.00024000,-0.00024000,0,G3 V
CoRoT-31 b,CoRoT-31,b,Gaia DR2 3020494716521521152,1,1,0,Transit,2020,CoRoT,4.62941000,0.00075000,-0.00075000,0,G2 IV
CoRoT-35 b,CoRoT-35,b,Gaia DR2 4213081309275729792,1,1,0,Transit,2022,CoRoT,3.22748000,0.00008000,-0.00008000,0,F6 V
CoRoT-36 b,CoRoT-36,b,Gaia DR2 4477340334766250496,1,1,0,Transit,2022,CoRoT,5.61653100,0.00002300,-0.00002300,0,F3 V
CoRoT-4 b,CoRoT-4,b,Gaia DR2 3113201890547554432,1,1,0,Transit,2008,CoRoT,9.20205000,0.00037000,-0.00037000,0,
CoRoT-4 b,CoRoT-4,b,Gaia DR2 3113201890547554432,1,1,0,Transit,2008,CoRoT,9.20205000,0.00037000,-0.00037000,0,
CoRoT-4 b,CoRoT-4,b,Gaia DR2 3113201890547554432,1,1,0,Transit,2008,CoRoT,9.20205000,0.00037000,-0.00037000,0,
CoRoT-4 b,CoRoT-4,b,Gaia DR2 3113201890547554432,1,1,0,Transit,2008,CoRoT,9.20164964,0.00003141,-0.00003141,0,
CoRoT-5 b,CoRoT-5,b,Gaia DR2 3125611120515388800,1,1,0,Transit,2009,CoRoT,4.03791560,0.00000120,-0.00000120,0,
CoRoT-5 b,CoRoT-5,b,Gaia DR2 3125611120515388800,1,1,0,Transit,2009,CoRoT,4.03789620,0.00000190,-0.00000190,0,F9 V
CoRoT-5 b,CoRoT-5,b,Gaia DR2 3125611120515388800,1,1,0,Transit,2009,CoRoT,4.03789620,0.00000190,-0.00000190,0,
CoRoT-5 b,CoRoT-5,b,Gaia DR2 3125611120515388800,1,1,0,Transit,2009,CoRoT,4.03789620,0.00000190,-0.00000190,0,
CoRoT-5 b,CoRoT-5,b,Gaia DR2 3125611120515388800,1,1,0,Transit,2009,CoRoT,4.03791560,0.00000120,-0.00000120,0,
CoRoT-5 b,CoRoT-5,b,Gaia DR2 3125611120515388800,1,1,0,Transit,2009,CoRoT,4.03790124,0.00001444,-0.00001444,0,
CoRoT-6 b,CoRoT-6,b,Gaia DR2 4285684673395749120,1,1,0,Transit,2009,CoRoT,8.88662870,0.00000600,-0.00000600,0,
CoRoT-6 b,CoRoT-6,b,Gaia DR2 4285684673395749120,1,1,0,Transit,2009,CoRoT,8.88659300,0.00000400,-0.00000400,0,F9 V
CoRoT-6 b,CoRoT-6,b,Gaia DR2 4285684673395749120,1,1,0,Transit,2009,CoRoT,8.88659300,0.00004000,-0.00004000,0,
CoRoT-6 b,CoRoT-6,b,Gaia DR2 4285684673395749120,1,1,0,Transit,2009,CoRoT,8.88659300,0.00000400,-0.00000400,0,
CoRoT-7 b,CoRoT-7,b,Gaia DR2 3107267177757848576,1,3,0,Transit,2009,CoRoT,0.85359163,0.00000001,-0.00000001,0,
CoRoT-7 b,CoRoT-7,b,Gaia DR2 3107267177757848576,1,3,0,Transit,2009,CoRoT,0.85400000,,,0,
CoRoT-7 b,CoRoT-7,b,Gaia DR2 3107267177757848576,1,3,0,Transit,2009,CoRoT,0.85358500,0.00002400,-0.00002400,0,
CoRoT-7 b,CoRoT-7,b,Gaia DR2 3107267177757848576,1,3,0,Transit,2009,CoRoT,0.85359159,0.00000057,-0.00000057,0,
CoRoT-7 b,CoRoT-7,b,Gaia DR2 3107267177757848576,1,3,0,Transit,2009,CoRoT,0.85358500,0.00002400,-0.00002400,0,
CoRoT-7 b,CoRoT-7,b,Gaia DR2 3107267177757848576,1,3,0,Transit,2009,CoRoT,0.85359165,0.00000005,-0.00000005,0,
CoRoT-7 b,CoRoT-7,b,Gaia DR2 3107267177757848576,1,3,0,Transit,2009,CoRoT,0.85358500,0.00002400,-0.00002400,0,G9 V
CoRoT-7 b,CoRoT-7,b,Gaia DR2 3107267177757848576,1,3,0,Transit,2009,CoRoT,0.85350000,0.00000059,-0.00000059,0,G9 V
CoRoT-7 c,CoRoT-7,c,Gaia DR2 3107267177757848576,1,3,0,Radial Velocity,2009,CoRoT,3.69700000,0.00500000,-0.00500000,0,G9 V
CoRoT-7 c,CoRoT-7,c,Gaia DR2 3107267177757848576,1,3,0,Radial Velocity,2009,CoRoT,3.69800000,0.00300000,-0.00300000,0,
CoRoT-7 c,CoRoT-7,c,Gaia DR2 3107267177757848576,1,3,0,Radial Velocity,2009,CoRoT,3.70000000,0.02000000,-0.02000000,0,
CoRoT-7 d,CoRoT-7,d,Gaia DR2 3107267177757848576,1,3,0,Radial Velocity,2022,La Silla Observatory,8.96600000,1.54600000,-1.54600000,0,G9 V
CoRoT-8 b,CoRoT-8,b,Gaia DR2 4287832775526476800,1,1,0,Transit,2010,CoRoT,6.21244500,0.00000700,-0.00000700,0,
CoRoT-8 b,CoRoT-8,b,Gaia DR2 4287832775526476800,1,1,0,Transit,2010,CoRoT,6.21229000,0.00003000,-0.00003000,0,K1 V
CoRoT-8 b,CoRoT-8,b,Gaia DR2 4287832775526476800,1,1,0,Transit,2010,CoRoT,6.21229000,0.00003000,-0.00003000,0,
CoRoT-8 b,CoRoT-8,b,Gaia DR2 4287832775526476800,1,1,0,Transit,2010,CoRoT,6.21238100,0.00005700,-0.00005700,0,
CoRoT-9 b,CoRoT-9,b,Gaia DR2 4285571629874670080,2,1,0,Transit,2009,CoRoT,95.27380000,0.00140000,-0.00140000,0,G3 V
CoRoT-9 b,CoRoT-9,b,Gaia DR2 4285571629874670080,2,1,0,Transit,2009,CoRoT,95.27272500,0.00006000,-0.00006000,0,
CoRoT-9 b,CoRoT-9,b,Gaia DR2 4285571629874670080,2,1,0,Transit,2009,CoRoT,95.27265600,0.00006800,-0.00006800,0,
CoRoT-9 b,CoRoT-9,b,Gaia DR2 4285571629874670080,2,1,0,Transit,2009,CoRoT,95.27265600,0.00006800,-0.00006800,0,
CoRoT-9 b,CoRoT-9,b,Gaia DR2 4285571629874670080,2,1,0,Transit,2009,CoRoT,95.27380000,0.00140000,-0.00140000,0,
CoRoTID 223977153 b,CoRoTID 223977153,b,Gaia DR2 3326541506073371776,1,1,0,Transit,2017,CoRoT,6.71836780,0.00000820,-0.00000870,0,G0 VI
CoRoTID 223977153 b,CoRoTID 223977153,b,Gaia DR2 3326541506073371776,1,1,0,Transit,2017,CoRoT,6.71837000,0.00001000,-0.00001000,0,G0 VI
DE CVn b,DE CVn,b,Gaia DR2 1550299304833675392,2,1,0,Eclipse Timing Variations,2018,Multiple Facilities,4098.10000000,131.50000000,-131.50000000,0,
DENIS-P J082303.1-491201 b,DENIS-P J082303.1-491201,b,Gaia DR2 5514929155583865216,1,1,0,Astrometry,2013,Paranal Observatory,246.36000000,1.38000000,-1.35000000,0,L1.5
DH Tau b,DH Tau,b,Gaia DR2 151374202498079872,1,1,0,Imaging,2004,Subaru Telescope,,,,,M0.5
DH Tau b,DH Tau,b,Gaia DR2 151374202498079872,1,1,0,Imaging,2004,Subaru Telescope,,,,,
DMPP-1 b,DMPP-1,b,Gaia DR2 3011005587574818432,1,4,0,Radial Velocity,2019,La Silla Observatory,18.57000000,0.01000000,-0.01000000,0,F8 V
DMPP-1 c,DMPP-1,c,Gaia DR2 3011005587574818432,1,4,0,Radial Velocity,2019,La Silla Observatory,6.58400000,0.00300000,-0.00200000,0,F8 V
DMPP-1 d,DMPP-1,d,Gaia DR2 3011005587574818432,1,4,0,Radial Velocity,2019,La Silla Observatory,2.88200000,0.00100000,-0.00100000,0,F8 V
DMPP-1 e,DMPP-1,e,Gaia DR2 3011005587574818432,1,4,0,Radial Velocity,2019,La Silla Observatory,5.51600000,0.00200000,-0.00400000,0,F8 V
DMPP-2 b,DMPP-2,b,Gaia DR2 5017319806652067072,1,1,0,Radial Velocity,2019,Multiple Facilities,5.20720000,0.00020000,-0.00550000,0,F5 V
DMPP-3 A b,DMPP-3 A,b,,2,1,0,Radial Velocity,2019,La Silla Observatory,6.67320000,0.00110000,-0.00030000,0,K0 V
DMPP-3 A b,DMPP-3 A,b,,2,1,0,Radial Velocity,2019,La Silla Observatory,6.67360000,,,0,
DP Leo b,DP Leo,b,Gaia DR2 3971777500966832384,2,1,0,Eclipse Timing Variations,2009,Yunnan Astronomical Observatory,8693.00000000,,,0,
DP Leo b,DP Leo,b,Gaia DR2 3971777500966832384,2,1,0,Eclipse Timing Variations,2009,Yunnan Astronomical Observatory,10220.00000000,730.00000000,-730.00000000,0,
DS Tuc A b,DS Tuc A,b,Gaia DR2 6387058411482257536,2,1,0,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),8.13826800,0.00001100,-0.00001100,0,G6 V
DS Tuc A b,DS Tuc A,b,Gaia DR2 6387058411482257536,2,1,0,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),8.13870000,0.00050000,-0.00050000,0,G6 V
DS Tuc A b,DS Tuc A,b,Gaia DR2 6387058411482257536,2,1,0,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),8.13822434,0.00000645,-0.00000645,0,
EPIC 201170410.02,EPIC 201170410,b,Gaia DR2 3786541956697428224,1,1,0,Transit,2020,K2,6.79870000,0.00010000,-0.00010000,0,
EPIC 201238110 b,EPIC 201238110,b,Gaia DR2 3600975145895223040,1,1,0,Transit,2019,K2,28.16560000,0.00270000,-0.00280000,0,
